env,target_rms,gain,gain_ratio,drive_rms_actual,log10_ber,ber
HighNoise_IL16x16,0.13,0.16795905416317733,0.494142554172337,0.13000000000000003,-3.468936884058048,0.00033967463385928774
HighNoise_IL16x16,0.135,0.17441901778483798,0.5131480370251191,0.135,-3.4689080263230174,0.0003396972051022181
HighNoise_IL16x16,0.14,0.18087898140649866,0.5321535198779014,0.14000000000000004,-3.4748873646859306,0.00033505232451323146
HighNoise_IL16x16,0.145,0.18733894502815931,0.5511590027306835,0.14500000000000002,-3.4731344187294244,0.00033640743160703564
HighNoise_IL16x16,0.15,0.19379890864981997,0.5701644855834657,0.15000000000000002,-3.4836911408185305,0.000328328709124525
HighNoise_IL16x16,0.155,0.20025887227148065,0.5891699684362479,0.15500000000000003,-3.502274682120126,0.00031457580590002303
HighNoise_IL16x16,0.16,0.2067188358931413,0.6081754512890301,0.16,-3.4715059327452256,0.000337671235801716
HighNoise_IL16x16,0.165,0.21317879951480198,0.6271809341418123,0.16500000000000004,-3.4786861846428834,0.0003321343666951776
HighNoise_IL16x16,0.17,0.2196387631364627,0.6461864169945946,0.17000000000000007,-3.4889841781075615,0.000324351433663465
HighNoise_IL16x16,0.175,0.2260987267581233,0.6651918998473766,0.175,-3.4880650332591654,0.00032503862095847
HighNoise_IL16x16,0.18,0.23255869037978397,0.6841973827001588,0.18000000000000002,-3.4855810509295,0.00032690303231928226
HighNoise_IL16x16,0.185,0.23901865400144462,0.703202865552941,0.185,-3.491901655978849,0.0003221798270333107
HighNoise_IL16x16,0.19,0.2454786176231053,0.7222083484057232,0.19000000000000003,-3.50135553727173,0.0003152422820573467
HighNoise_IL16x16,0.195,0.251938581244766,0.7412138312585054,0.19500000000000003,-3.4795302968146813,0.0003314894439721492
HighNoise_IL16x16,0.2,0.25839854486642666,0.7602193141112876,0.20000000000000004,-3.4795302968146813,0.0003314894439721492
HighNoise_IL16x16,0.205,0.2648585084880873,0.7792247969640698,0.20500000000000002,-3.4786111519662852,0.00033219175421555727
HighNoise_IL16x16,0.21,0.27131847210974797,0.7982302798168519,0.21000000000000002,-3.502274682120126,0.00031457580590002303
HighNoise_IL16x16,0.215,0.27777843573140865,0.8172357626696342,0.21500000000000002,-3.492820800827245,0.0003214986837181215
HighNoise_IL16x16,0.22,0.2842383993530693,0.8362412455224164,0.22000000000000006,-3.4795302968146813,0.0003314894439721492
